"Step","With Off-Edge Reset - rollout/ep_rew_mean","With Off-Edge Reset - rollout/ep_rew_mean__MIN","With Off-Edge Reset - rollout/ep_rew_mean__MAX","Without Off-Edge Reset - rollout/ep_rew_mean","Without Off-Edge Reset - rollout/ep_rew_mean__MIN","Without Off-Edge Reset - rollout/ep_rew_mean__MAX"
"256","75.80496978759766","75.80496978759766","75.80496978759766","52.032676696777344","52.032676696777344","52.032676696777344"
"257","74.64966583251953","74.64966583251953","74.64966583251953","38.012752532958984","38.012752532958984","38.012752532958984"
"258","78.41988372802734","78.41988372802734","78.41988372802734","44.03464889526367","44.03464889526367","44.03464889526367"
"259","64.44332122802734","64.44332122802734","64.44332122802734","42.03884506225586","42.03884506225586","42.03884506225586"
"260","81.13011169433594","81.13011169433594","81.13011169433594","40.566619873046875","40.566619873046875","40.566619873046875"
"261","83.81804656982422","83.81804656982422","83.81804656982422","39.314605712890625","39.314605712890625","39.314605712890625"
"262","79.64535522460938","79.64535522460938","79.64535522460938","33.12006759643555","33.12006759643555","33.12006759643555"
"263","70.22937774658203","70.22937774658203","70.22937774658203","39.08241653442383","39.08241653442383","39.08241653442383"
"264","74.25354766845703","74.25354766845703","74.25354766845703","44.71738815307617","44.71738815307617","44.71738815307617"
"265","66.45254516601562","66.45254516601562","66.45254516601562","38.95116424560547","38.95116424560547","38.95116424560547"
"266","77.32784271240234","77.32784271240234","77.32784271240234","40.86892318725586","40.86892318725586","40.86892318725586"
"267","79.44161987304688","79.44161987304688","79.44161987304688","46.70381546020508","46.70381546020508","46.70381546020508"
"268","79.59746551513672","79.59746551513672","79.59746551513672","42.14952850341797","42.14952850341797","42.14952850341797"
"269","79.9853286743164","79.9853286743164","79.9853286743164","40.52491760253906","40.52491760253906","40.52491760253906"
"270","74.8532485961914","74.8532485961914","74.8532485961914","35.78492736816406","35.78492736816406","35.78492736816406"
"271","91.69591522216797","91.69591522216797","91.69591522216797","42.17059326171875","42.17059326171875","42.17059326171875"
"272","67.86763763427734","67.86763763427734","67.86763763427734","35.68087387084961","35.68087387084961","35.68087387084961"
"273","61.81197738647461","61.81197738647461","61.81197738647461","31.39910125732422","31.39910125732422","31.39910125732422"
"274","76.31327819824219","76.31327819824219","76.31327819824219","39.401817321777344","39.401817321777344","39.401817321777344"
"275","68.65863037109375","68.65863037109375","68.65863037109375","37.26192092895508","37.26192092895508","37.26192092895508"
"276","75.30297088623047","75.30297088623047","75.30297088623047","44.11147689819336","44.11147689819336","44.11147689819336"
"277","75.68802642822266","75.68802642822266","75.68802642822266","39.70355224609375","39.70355224609375","39.70355224609375"
"278","89.9300537109375","89.9300537109375","89.9300537109375","29.803110122680664","29.803110122680664","29.803110122680664"
"279","70.47795104980469","70.47795104980469","70.47795104980469","39.86431121826172","39.86431121826172","39.86431121826172"
"280","70.78046417236328","70.78046417236328","70.78046417236328","29.89437484741211","29.89437484741211","29.89437484741211"
"281","78.12517547607422","78.12517547607422","78.12517547607422","31.238357543945312","31.238357543945312","31.238357543945312"
"282","77.66969299316406","77.66969299316406","77.66969299316406","35.63536834716797","35.63536834716797","35.63536834716797"
"283","79.63825988769531","79.63825988769531","79.63825988769531","38.3777961730957","38.3777961730957","38.3777961730957"
"284","53.95814514160156","53.95814514160156","53.95814514160156","38.73462677001953","38.73462677001953","38.73462677001953"
"285","75.94964599609375","75.94964599609375","75.94964599609375","36.86625289916992","36.86625289916992","36.86625289916992"
"286","77.84925079345703","77.84925079345703","77.84925079345703","23.487335205078125","23.487335205078125","23.487335205078125"
"287","63.084556579589844","63.084556579589844","63.084556579589844","32.368228912353516","32.368228912353516","32.368228912353516"
"288","90.46958923339844","90.46958923339844","90.46958923339844","34.81562805175781","34.81562805175781","34.81562805175781"
"289","85.78563690185547","85.78563690185547","85.78563690185547","44.35089111328125","44.35089111328125","44.35089111328125"
"290","77.580322265625","77.580322265625","77.580322265625","40.433624267578125","40.433624267578125","40.433624267578125"
"291","96.35175323486328","96.35175323486328","96.35175323486328","36.19807815551758","36.19807815551758","36.19807815551758"
"292","65.4065170288086","65.4065170288086","65.4065170288086","42.824676513671875","42.824676513671875","42.824676513671875"
"293","88.93473815917969","88.93473815917969","88.93473815917969","47.828277587890625","47.828277587890625","47.828277587890625"
"294","77.81331634521484","77.81331634521484","77.81331634521484","33.32246017456055","33.32246017456055","33.32246017456055"
"295","87.08134460449219","87.08134460449219","87.08134460449219","41.36555862426758","41.36555862426758","41.36555862426758"
"296","84.3632583618164","84.3632583618164","84.3632583618164","40.444271087646484","40.444271087646484","40.444271087646484"
"297","73.95648956298828","73.95648956298828","73.95648956298828","38.884368896484375","38.884368896484375","38.884368896484375"
"298","71.53631591796875","71.53631591796875","71.53631591796875","40.450626373291016","40.450626373291016","40.450626373291016"
"299","87.71920776367188","87.71920776367188","87.71920776367188","42.9401969909668","42.9401969909668","42.9401969909668"
"300","74.75788879394531","74.75788879394531","74.75788879394531","33.1386604309082","33.1386604309082","33.1386604309082"
"301","62.40749740600586","62.40749740600586","62.40749740600586","32.85231399536133","32.85231399536133","32.85231399536133"
"302","93.5731430053711","93.5731430053711","93.5731430053711","32.96329879760742","32.96329879760742","32.96329879760742"
"303","86.3775405883789","86.3775405883789","86.3775405883789","33.2017707824707","33.2017707824707","33.2017707824707"
"304","86.65179443359375","86.65179443359375","86.65179443359375","35.434391021728516","35.434391021728516","35.434391021728516"
"305","82.90560913085938","82.90560913085938","82.90560913085938","39.8730354309082","39.8730354309082","39.8730354309082"
"306","84.794921875","84.794921875","84.794921875","42.15854263305664","42.15854263305664","42.15854263305664"
"307","95.97303009033203","95.97303009033203","95.97303009033203","34.48451614379883","34.48451614379883","34.48451614379883"
"308","63.285282135009766","63.285282135009766","63.285282135009766","33.97869110107422","33.97869110107422","33.97869110107422"
"309","44.79606246948242","44.79606246948242","44.79606246948242","35.713417053222656","35.713417053222656","35.713417053222656"
"310","72.47499084472656","72.47499084472656","72.47499084472656","39.74793243408203","39.74793243408203","39.74793243408203"
"311","66.5060806274414","66.5060806274414","66.5060806274414","29.934337615966797","29.934337615966797","29.934337615966797"
"312","85.63134765625","85.63134765625","85.63134765625","35.880428314208984","35.880428314208984","35.880428314208984"
"313","77.70242309570312","77.70242309570312","77.70242309570312","31.491743087768555","31.491743087768555","31.491743087768555"
"314","67.28316497802734","67.28316497802734","67.28316497802734","35.60686111450195","35.60686111450195","35.60686111450195"
"315","61.593666076660156","61.593666076660156","61.593666076660156","40.021236419677734","40.021236419677734","40.021236419677734"
"316","81.68791198730469","81.68791198730469","81.68791198730469","33.837120056152344","33.837120056152344","33.837120056152344"
"317","50.030250549316406","50.030250549316406","50.030250549316406","31.068696975708008","31.068696975708008","31.068696975708008"
"318","55.01197814941406","55.01197814941406","55.01197814941406","34.36206817626953","34.36206817626953","34.36206817626953"
"319","61.045291900634766","61.045291900634766","61.045291900634766","42.550662994384766","42.550662994384766","42.550662994384766"
"320","77.83292388916016","77.83292388916016","77.83292388916016","30.6852970123291","30.6852970123291","30.6852970123291"
"321","69.28329467773438","69.28329467773438","69.28329467773438","37.70469665527344","37.70469665527344","37.70469665527344"
"322","59.099220275878906","59.099220275878906","59.099220275878906","34.29933547973633","34.29933547973633","34.29933547973633"
"323","85.93450164794922","85.93450164794922","85.93450164794922","34.29147720336914","34.29147720336914","34.29147720336914"
"324","62.49036407470703","62.49036407470703","62.49036407470703","38.758296966552734","38.758296966552734","38.758296966552734"
"325","70.68833923339844","70.68833923339844","70.68833923339844","37.777034759521484","37.777034759521484","37.777034759521484"
"326","70.90296936035156","70.90296936035156","70.90296936035156","36.119178771972656","36.119178771972656","36.119178771972656"
"327","63.74099349975586","63.74099349975586","63.74099349975586","33.55677795410156","33.55677795410156","33.55677795410156"
"328","91.47866821289062","91.47866821289062","91.47866821289062","33.694576263427734","33.694576263427734","33.694576263427734"
"329","73.18653869628906","73.18653869628906","73.18653869628906","33.39608383178711","33.39608383178711","33.39608383178711"
"330","81.60208892822266","81.60208892822266","81.60208892822266","52.40807342529297","52.40807342529297","52.40807342529297"
"331","83.06901550292969","83.06901550292969","83.06901550292969","37.66969680786133","37.66969680786133","37.66969680786133"
"332","95.23538208007812","95.23538208007812","95.23538208007812","24.769954681396484","24.769954681396484","24.769954681396484"
"333","74.94010162353516","74.94010162353516","74.94010162353516","28.750524520874023","28.750524520874023","28.750524520874023"
"334","68.46656036376953","68.46656036376953","68.46656036376953","33.73307418823242","33.73307418823242","33.73307418823242"
"335","59.40214538574219","59.40214538574219","59.40214538574219","34.74110412597656","34.74110412597656","34.74110412597656"
"336","84.79618072509766","84.79618072509766","84.79618072509766","33.70387268066406","33.70387268066406","33.70387268066406"
"337","85.39472961425781","85.39472961425781","85.39472961425781","29.111976623535156","29.111976623535156","29.111976623535156"
"338","61.270843505859375","61.270843505859375","61.270843505859375","29.37173843383789","29.37173843383789","29.37173843383789"
"339","78.85257720947266","78.85257720947266","78.85257720947266","38.435115814208984","38.435115814208984","38.435115814208984"
"340","84.76752471923828","84.76752471923828","84.76752471923828","38.97412872314453","38.97412872314453","38.97412872314453"
"341","71.78011322021484","71.78011322021484","71.78011322021484","35.11403274536133","35.11403274536133","35.11403274536133"
"342","68.94647216796875","68.94647216796875","68.94647216796875","38.22758483886719","38.22758483886719","38.22758483886719"
"343","66.27952575683594","66.27952575683594","66.27952575683594","46.75960159301758","46.75960159301758","46.75960159301758"
"344","99.5280532836914","99.5280532836914","99.5280532836914","41.09982681274414","41.09982681274414","41.09982681274414"
"345","85.6729965209961","85.6729965209961","85.6729965209961","34.913814544677734","34.913814544677734","34.913814544677734"
"346","92.56582641601562","92.56582641601562","92.56582641601562","40.61421585083008","40.61421585083008","40.61421585083008"
"347","80.82125854492188","80.82125854492188","80.82125854492188","32.79475402832031","32.79475402832031","32.79475402832031"
"348","63.39861297607422","63.39861297607422","63.39861297607422","32.509708404541016","32.509708404541016","32.509708404541016"
"349","88.05216979980469","88.05216979980469","88.05216979980469","36.67245101928711","36.67245101928711","36.67245101928711"
"350","72.2149429321289","72.2149429321289","72.2149429321289","28.66594696044922","28.66594696044922","28.66594696044922"
"351","75.25586700439453","75.25586700439453","75.25586700439453","35.892696380615234","35.892696380615234","35.892696380615234"
"352","80.98690795898438","80.98690795898438","80.98690795898438","33.17243576049805","33.17243576049805","33.17243576049805"
"353","80.25823974609375","80.25823974609375","80.25823974609375","32.93870544433594","32.93870544433594","32.93870544433594"
"354","66.3385238647461","66.3385238647461","66.3385238647461","37.217159271240234","37.217159271240234","37.217159271240234"
"355","91.63699340820312","91.63699340820312","91.63699340820312","34.3486442565918","34.3486442565918","34.3486442565918"
"356","82.80601501464844","82.80601501464844","82.80601501464844","36.64569091796875","36.64569091796875","36.64569091796875"
"357","76.23574829101562","76.23574829101562","76.23574829101562","30.619930267333984","30.619930267333984","30.619930267333984"
"358","77.79508209228516","77.79508209228516","77.79508209228516","33.15068817138672","33.15068817138672","33.15068817138672"
"359","99.45883178710938","99.45883178710938","99.45883178710938","48.115203857421875","48.115203857421875","48.115203857421875"
"360","90.56454467773438","90.56454467773438","90.56454467773438","30.13235855102539","30.13235855102539","30.13235855102539"
"361","84.82064056396484","84.82064056396484","84.82064056396484","26.07436752319336","26.07436752319336","26.07436752319336"
"362","69.03488159179688","69.03488159179688","69.03488159179688","35.867759704589844","35.867759704589844","35.867759704589844"
"363","95.92211151123047","95.92211151123047","95.92211151123047","42.66651153564453","42.66651153564453","42.66651153564453"
"364","87.55158233642578","87.55158233642578","87.55158233642578","36.66096115112305","36.66096115112305","36.66096115112305"
"365","69.79985046386719","69.79985046386719","69.79985046386719","30.238554000854492","30.238554000854492","30.238554000854492"
"366","99.54598999023438","99.54598999023438","99.54598999023438","35.47835159301758","35.47835159301758","35.47835159301758"
"367","94.41769409179688","94.41769409179688","94.41769409179688","31.289466857910156","31.289466857910156","31.289466857910156"
"368","96.83802032470703","96.83802032470703","96.83802032470703","28.325464248657227","28.325464248657227","28.325464248657227"
"369","93.610107421875","93.610107421875","93.610107421875","38.6226921081543","38.6226921081543","38.6226921081543"
"370","65.03681182861328","65.03681182861328","65.03681182861328","27.03884506225586","27.03884506225586","27.03884506225586"
"371","95.8834228515625","95.8834228515625","95.8834228515625","39.55900955200195","39.55900955200195","39.55900955200195"
"372","77.91990661621094","77.91990661621094","77.91990661621094","43.51924514770508","43.51924514770508","43.51924514770508"
"373","82.75772857666016","82.75772857666016","82.75772857666016","37.07112121582031","37.07112121582031","37.07112121582031"
"374","87.24203491210938","87.24203491210938","87.24203491210938","34.035011291503906","34.035011291503906","34.035011291503906"
"375","98.24513244628906","98.24513244628906","98.24513244628906","28.983163833618164","28.983163833618164","28.983163833618164"
"376","98.4168701171875","98.4168701171875","98.4168701171875","27.28940200805664","27.28940200805664","27.28940200805664"
"377","84.56779479980469","84.56779479980469","84.56779479980469","31.70826530456543","31.70826530456543","31.70826530456543"
"378","91.73239135742188","91.73239135742188","91.73239135742188","36.4879035949707","36.4879035949707","36.4879035949707"
"379","97.24674987792969","97.24674987792969","97.24674987792969","38.300376892089844","38.300376892089844","38.300376892089844"
"380","100.89889526367188","100.89889526367188","100.89889526367188","39.51300048828125","39.51300048828125","39.51300048828125"
"381","91.359130859375","91.359130859375","91.359130859375","39.656402587890625","39.656402587890625","39.656402587890625"
"382","86.34013366699219","86.34013366699219","86.34013366699219","36.26150894165039","36.26150894165039","36.26150894165039"
"383","77.78738403320312","77.78738403320312","77.78738403320312","41.357120513916016","41.357120513916016","41.357120513916016"
"384","82.76334381103516","82.76334381103516","82.76334381103516","38.399417877197266","38.399417877197266","38.399417877197266"
"385","84.23202514648438","84.23202514648438","84.23202514648438","39.66157913208008","39.66157913208008","39.66157913208008"
"386","71.90821838378906","71.90821838378906","71.90821838378906","37.44478225708008","37.44478225708008","37.44478225708008"
"387","84.45972442626953","84.45972442626953","84.45972442626953","31.342472076416016","31.342472076416016","31.342472076416016"
"388","83.29396057128906","83.29396057128906","83.29396057128906","38.38333511352539","38.38333511352539","38.38333511352539"
"389","87.88895416259766","87.88895416259766","87.88895416259766","41.71995544433594","41.71995544433594","41.71995544433594"
"390","115.67115783691406","115.67115783691406","115.67115783691406","40.837791442871094","40.837791442871094","40.837791442871094"
"391","115.21105194091797","115.21105194091797","115.21105194091797","43.221214294433594","43.221214294433594","43.221214294433594"
"392","86.51897430419922","86.51897430419922","86.51897430419922","30.296167373657227","30.296167373657227","30.296167373657227"
"393","95.42916870117188","95.42916870117188","95.42916870117188","37.17570877075195","37.17570877075195","37.17570877075195"
"394","90.0223617553711","90.0223617553711","90.0223617553711","39.02769088745117","39.02769088745117","39.02769088745117"
"395","91.18569946289062","91.18569946289062","91.18569946289062","34.5580940246582","34.5580940246582","34.5580940246582"
"396","90.85116577148438","90.85116577148438","90.85116577148438","46.65263748168945","46.65263748168945","46.65263748168945"
"397","79.17098999023438","79.17098999023438","79.17098999023438","34.14043426513672","34.14043426513672","34.14043426513672"
"398","87.65072631835938","87.65072631835938","87.65072631835938","41.568328857421875","41.568328857421875","41.568328857421875"
"399","100.73233795166016","100.73233795166016","100.73233795166016","32.78645706176758","32.78645706176758","32.78645706176758"
"400","99.72962188720703","99.72962188720703","99.72962188720703","32.504703521728516","32.504703521728516","32.504703521728516"
"401","96.7188720703125","96.7188720703125","96.7188720703125","45.59285354614258","45.59285354614258","45.59285354614258"
"402","86.81917572021484","86.81917572021484","86.81917572021484","38.14627456665039","38.14627456665039","38.14627456665039"
"403","95.32664489746094","95.32664489746094","95.32664489746094","37.95010757446289","37.95010757446289","37.95010757446289"
"404","103.412109375","103.412109375","103.412109375","41.961631774902344","41.961631774902344","41.961631774902344"
"405","89.07331848144531","89.07331848144531","89.07331848144531","41.14130783081055","41.14130783081055","41.14130783081055"
"406","79.07501983642578","79.07501983642578","79.07501983642578","33.38801193237305","33.38801193237305","33.38801193237305"
"407","97.543701171875","97.543701171875","97.543701171875","31.60233497619629","31.60233497619629","31.60233497619629"
"408","79.39078521728516","79.39078521728516","79.39078521728516","35.526180267333984","35.526180267333984","35.526180267333984"
"409","85.27369689941406","85.27369689941406","85.27369689941406","47.009803771972656","47.009803771972656","47.009803771972656"
"410","118.09727478027344","118.09727478027344","118.09727478027344","43.69839859008789","43.69839859008789","43.69839859008789"
"411","107.17803955078125","107.17803955078125","107.17803955078125","41.70893859863281","41.70893859863281","41.70893859863281"
"412","96.22650909423828","96.22650909423828","96.22650909423828","36.88277053833008","36.88277053833008","36.88277053833008"
"413","98.7301254272461","98.7301254272461","98.7301254272461","31.754653930664062","31.754653930664062","31.754653930664062"
"414","99.70857238769531","99.70857238769531","99.70857238769531","33.217803955078125","33.217803955078125","33.217803955078125"
"415","89.81407928466797","89.81407928466797","89.81407928466797","33.8724365234375","33.8724365234375","33.8724365234375"
"416","86.77265930175781","86.77265930175781","86.77265930175781","37.48027801513672","37.48027801513672","37.48027801513672"
"417","99.84175109863281","99.84175109863281","99.84175109863281","35.468910217285156","35.468910217285156","35.468910217285156"
"418","92.66043090820312","92.66043090820312","92.66043090820312","32.32853317260742","32.32853317260742","32.32853317260742"
"419","102.7489242553711","102.7489242553711","102.7489242553711","36.448387145996094","36.448387145996094","36.448387145996094"
"420","89.21417236328125","89.21417236328125","89.21417236328125","41.842010498046875","41.842010498046875","41.842010498046875"
"421","80.58452606201172","80.58452606201172","80.58452606201172","37.81767654418945","37.81767654418945","37.81767654418945"
"422","95.32353973388672","95.32353973388672","95.32353973388672","34.99261474609375","34.99261474609375","34.99261474609375"
"423","85.14494323730469","85.14494323730469","85.14494323730469","29.61351776123047","29.61351776123047","29.61351776123047"
"424","67.44483947753906","67.44483947753906","67.44483947753906","35.27011489868164","35.27011489868164","35.27011489868164"
"425","91.55744934082031","91.55744934082031","91.55744934082031","43.886878967285156","43.886878967285156","43.886878967285156"
"426","107.5950698852539","107.5950698852539","107.5950698852539","42.418243408203125","42.418243408203125","42.418243408203125"
"427","106.94215393066406","106.94215393066406","106.94215393066406","31.63311767578125","31.63311767578125","31.63311767578125"
"428","90.2500991821289","90.2500991821289","90.2500991821289","38.42185974121094","38.42185974121094","38.42185974121094"
"429","100.1745376586914","100.1745376586914","100.1745376586914","38.56047058105469","38.56047058105469","38.56047058105469"
"430","85.21080780029297","85.21080780029297","85.21080780029297","36.30992889404297","36.30992889404297","36.30992889404297"
"431","76.70502471923828","76.70502471923828","76.70502471923828","32.93135070800781","32.93135070800781","32.93135070800781"
"432","102.16715240478516","102.16715240478516","102.16715240478516","37.089420318603516","37.089420318603516","37.089420318603516"
"433","94.02250671386719","94.02250671386719","94.02250671386719","37.76530075073242","37.76530075073242","37.76530075073242"
"434","89.72371673583984","89.72371673583984","89.72371673583984","34.640254974365234","34.640254974365234","34.640254974365234"
"435","112.78730010986328","112.78730010986328","112.78730010986328","36.26926040649414","36.26926040649414","36.26926040649414"
"436","100.09395599365234","100.09395599365234","100.09395599365234","37.41963195800781","37.41963195800781","37.41963195800781"
"437","99.4718017578125","99.4718017578125","99.4718017578125","39.87250900268555","39.87250900268555","39.87250900268555"
"438","98.23158264160156","98.23158264160156","98.23158264160156","39.460269927978516","39.460269927978516","39.460269927978516"
"439","108.76874542236328","108.76874542236328","108.76874542236328","34.973846435546875","34.973846435546875","34.973846435546875"
"440","98.73291778564453","98.73291778564453","98.73291778564453","42.65496826171875","42.65496826171875","42.65496826171875"
"441","81.58428955078125","81.58428955078125","81.58428955078125","43.216285705566406","43.216285705566406","43.216285705566406"
"442","83.90470123291016","83.90470123291016","83.90470123291016","45.88129806518555","45.88129806518555","45.88129806518555"
"443","121.85614013671875","121.85614013671875","121.85614013671875","38.19883346557617","38.19883346557617","38.19883346557617"
"444","96.68942260742188","96.68942260742188","96.68942260742188","37.448604583740234","37.448604583740234","37.448604583740234"
"445","117.98748016357422","117.98748016357422","117.98748016357422","40.609840393066406","40.609840393066406","40.609840393066406"
"446","93.26265716552734","93.26265716552734","93.26265716552734","30.804250717163086","30.804250717163086","30.804250717163086"
"447","101.2948226928711","101.2948226928711","101.2948226928711","33.55347442626953","33.55347442626953","33.55347442626953"
"448","105.34957122802734","105.34957122802734","105.34957122802734","38.78653335571289","38.78653335571289","38.78653335571289"
"449","111.0443115234375","111.0443115234375","111.0443115234375","46.89448165893555","46.89448165893555","46.89448165893555"
"450","111.39033508300781","111.39033508300781","111.39033508300781","35.1445426940918","35.1445426940918","35.1445426940918"
"451","87.21989440917969","87.21989440917969","87.21989440917969","39.3364143371582","39.3364143371582","39.3364143371582"
"452","82.5043716430664","82.5043716430664","82.5043716430664","37.366844177246094","37.366844177246094","37.366844177246094"
"453","105.7606430053711","105.7606430053711","105.7606430053711","38.33477020263672","38.33477020263672","38.33477020263672"
"454","118.3382797241211","118.3382797241211","118.3382797241211","32.14275360107422","32.14275360107422","32.14275360107422"
"455","116.57567596435547","116.57567596435547","116.57567596435547","35.68104553222656","35.68104553222656","35.68104553222656"
"456","92.82160186767578","92.82160186767578","92.82160186767578","35.95790481567383","35.95790481567383","35.95790481567383"
"457","83.90962219238281","83.90962219238281","83.90962219238281","33.13406753540039","33.13406753540039","33.13406753540039"
"458","100.83378601074219","100.83378601074219","100.83378601074219","35.10519027709961","35.10519027709961","35.10519027709961"
"459","109.98963165283203","109.98963165283203","109.98963165283203","35.58736801147461","35.58736801147461","35.58736801147461"
"460","100.52664184570312","100.52664184570312","100.52664184570312","43.85689926147461","43.85689926147461","43.85689926147461"
"461","89.71398162841797","89.71398162841797","89.71398162841797","43.9306640625","43.9306640625","43.9306640625"
"462","100.22579956054688","100.22579956054688","100.22579956054688","49.91484069824219","49.91484069824219","49.91484069824219"
"463","96.07837677001953","96.07837677001953","96.07837677001953","40.94428253173828","40.94428253173828","40.94428253173828"
"464","120.80841064453125","120.80841064453125","120.80841064453125","37.12115478515625","37.12115478515625","37.12115478515625"
"465","95.4319839477539","95.4319839477539","95.4319839477539","44.16732406616211","44.16732406616211","44.16732406616211"
"466","110.53264617919922","110.53264617919922","110.53264617919922","45.26963806152344","45.26963806152344","45.26963806152344"
"467","114.89702606201172","114.89702606201172","114.89702606201172","33.24604034423828","33.24604034423828","33.24604034423828"
"468","99.46073150634766","99.46073150634766","99.46073150634766","34.203433990478516","34.203433990478516","34.203433990478516"
"469","108.12625122070312","108.12625122070312","108.12625122070312","48.56654357910156","48.56654357910156","48.56654357910156"
"470","105.94140625","105.94140625","105.94140625","42.85784149169922","42.85784149169922","42.85784149169922"
"471","109.26531982421875","109.26531982421875","109.26531982421875","40.084022521972656","40.084022521972656","40.084022521972656"
"472","127.95055389404297","127.95055389404297","127.95055389404297","43.8162956237793","43.8162956237793","43.8162956237793"
"473","107.62910461425781","107.62910461425781","107.62910461425781","45.61687469482422","45.61687469482422","45.61687469482422"
"474","92.45614624023438","92.45614624023438","92.45614624023438","43.061546325683594","43.061546325683594","43.061546325683594"
"475","105.46623229980469","105.46623229980469","105.46623229980469","47.04530334472656","47.04530334472656","47.04530334472656"
"476","97.12335205078125","97.12335205078125","97.12335205078125","51.31216049194336","51.31216049194336","51.31216049194336"
"477","106.88214874267578","106.88214874267578","106.88214874267578","45.85008239746094","45.85008239746094","45.85008239746094"
"478","99.70028686523438","99.70028686523438","99.70028686523438","46.21851348876953","46.21851348876953","46.21851348876953"
"479","109.30052947998047","109.30052947998047","109.30052947998047","45.783424377441406","45.783424377441406","45.783424377441406"
"480","109.52510070800781","109.52510070800781","109.52510070800781","46.936607360839844","46.936607360839844","46.936607360839844"
"481","121.8494644165039","121.8494644165039","121.8494644165039","45.71310806274414","45.71310806274414","45.71310806274414"
"482","118.45002746582031","118.45002746582031","118.45002746582031","40.6197395324707","40.6197395324707","40.6197395324707"
"483","106.62666320800781","106.62666320800781","106.62666320800781","40.85220718383789","40.85220718383789","40.85220718383789"
"484","132.45254516601562","132.45254516601562","132.45254516601562","39.675167083740234","39.675167083740234","39.675167083740234"
"485","120.52690124511719","120.52690124511719","120.52690124511719","38.383453369140625","38.383453369140625","38.383453369140625"
"486","117.33893585205078","117.33893585205078","117.33893585205078","41.76600646972656","41.76600646972656","41.76600646972656"
"487","104.28260040283203","104.28260040283203","104.28260040283203","43.77419662475586","43.77419662475586","43.77419662475586"
"488","116.5832748413086","116.5832748413086","116.5832748413086","45.93955612182617","45.93955612182617","45.93955612182617"
"489","106.64419555664062","106.64419555664062","106.64419555664062","41.851287841796875","41.851287841796875","41.851287841796875"
"490","113.48995208740234","113.48995208740234","113.48995208740234","45.628501892089844","45.628501892089844","45.628501892089844"
"491","115.57534790039062","115.57534790039062","115.57534790039062","26.397886276245117","26.397886276245117","26.397886276245117"
"492","133.4846954345703","133.4846954345703","133.4846954345703","49.36860656738281","49.36860656738281","49.36860656738281"
"493","121.38737487792969","121.38737487792969","121.38737487792969","43.958797454833984","43.958797454833984","43.958797454833984"
"494","130.27874755859375","130.27874755859375","130.27874755859375","42.62424087524414","42.62424087524414","42.62424087524414"
"495","107.1047592163086","107.1047592163086","107.1047592163086","44.37325668334961","44.37325668334961","44.37325668334961"
"496","101.58151245117188","101.58151245117188","101.58151245117188","38.005859375","38.005859375","38.005859375"
"497","132.036865234375","132.036865234375","132.036865234375","51.19322967529297","51.19322967529297","51.19322967529297"
"498","104.74031066894531","104.74031066894531","104.74031066894531","49.74742126464844","49.74742126464844","49.74742126464844"
"499","101.25765991210938","101.25765991210938","101.25765991210938","","",""
"500","107.66227722167969","107.66227722167969","107.66227722167969","54.86898422241211","54.86898422241211","54.86898422241211"
"501","121.30791473388672","121.30791473388672","121.30791473388672","","",""
"502","110.42597198486328","110.42597198486328","110.42597198486328","","",""
"503","101.83325958251953","101.83325958251953","101.83325958251953","","",""
"504","101.6576919555664","101.6576919555664","101.6576919555664","","",""
"505","110.46615600585938","110.46615600585938","110.46615600585938","","",""
"506","122.07373809814453","122.07373809814453","122.07373809814453","","",""
"507","122.36445617675781","122.36445617675781","122.36445617675781","","",""
"508","110.9849853515625","110.9849853515625","110.9849853515625","","",""
"509","102.71321105957031","102.71321105957031","102.71321105957031","","",""
"510","99.487548828125","99.487548828125","99.487548828125","","",""
"511","120.85743713378906","120.85743713378906","120.85743713378906","","",""
"512","108.14544677734375","108.14544677734375","108.14544677734375","","",""
"513","104.64432525634766","104.64432525634766","104.64432525634766","","",""
"514","128.2904510498047","128.2904510498047","128.2904510498047","","",""
"515","117.92811584472656","117.92811584472656","117.92811584472656","","",""
"516","107.66325378417969","107.66325378417969","107.66325378417969","","",""
"517","124.51976776123047","124.51976776123047","124.51976776123047","","",""
"518","126.4742202758789","126.4742202758789","126.4742202758789","","",""
"519","112.76326751708984","112.76326751708984","112.76326751708984","","",""
"520","124.65863037109375","124.65863037109375","124.65863037109375","","",""
"521","125.75879669189453","125.75879669189453","125.75879669189453","","",""
"522","119.985595703125","119.985595703125","119.985595703125","","",""
"523","129.44342041015625","129.44342041015625","129.44342041015625","","",""
"524","113.18387603759766","113.18387603759766","113.18387603759766","","",""
"525","106.99870300292969","106.99870300292969","106.99870300292969","","",""
"526","130.711669921875","130.711669921875","130.711669921875","","",""
"527","95.56729888916016","95.56729888916016","95.56729888916016","","",""
"528","106.65522766113281","106.65522766113281","106.65522766113281","","",""
"529","108.31727600097656","108.31727600097656","108.31727600097656","","",""
"530","127.9184341430664","127.9184341430664","127.9184341430664","","",""
"531","135.25094604492188","135.25094604492188","135.25094604492188","","",""
"532","121.29309844970703","121.29309844970703","121.29309844970703","","",""
"533","121.64503479003906","121.64503479003906","121.64503479003906","","",""
"534","130.51124572753906","130.51124572753906","130.51124572753906","","",""
"535","121.87429809570312","121.87429809570312","121.87429809570312","","",""
"536","123.13619232177734","123.13619232177734","123.13619232177734","","",""
"537","122.16943359375","122.16943359375","122.16943359375","","",""
