timestamp,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,fx,fy,fz,tx,ty,tz
0.11106038093566895,0.5059483051300049,-0.3019280433654785,0.055926475673913956,0.004259887151420116,-0.0011909760069102049,0.9999865293502808,0.12647744114868892,0.1542293049190623,1.3345028971222557,0.003377698315731113,-0.015113665183490936,0.0251362068198489
0.11365938186645508,0.5059722065925598,-0.30193623900413513,0.05592970550060272,0.0042898086830973625,-0.0011315490119159222,0.999986469745636,0.023990653303198783,-0.010260178024711396,1.2243593408988447,0.009391450330727672,-0.010496793549517268,0.025457257801401213
0.11988663673400879,0.5059293508529663,-0.30194273591041565,0.05587472394108772,0.004241290967911482,-0.0011319896439090371,0.9999865293502808,-0.1190639366033591,0.048123874262112364,1.4641161628211727,0.004506529582833834,-0.017455597235684926,0.024458073871487865
0.13984394073486328,0.50593501329422,-0.3019499182701111,0.055814266204833984,0.00421661464497447,-0.001121259294450283,0.9999865293502808,0.644714683918016,-0.4678392717524818,1.582678478900785,-0.01001612082836439,-0.04120968061283352,0.024169427773479645
0.1600358486175537,0.5059531331062317,-0.3019886016845703,0.05570998415350914,0.0041784681379795074,-0.0011077860835939646,0.9999865889549255,-0.273100862231873,0.9031424961746869,0.5418706904013466,0.02797665145967397,0.006010967782945008,0.019600876301471178
0.17984676361083984,0.5059452652931213,-0.301847368478775,0.055601224303245544,0.004061286337673664,-0.0011950371554121375,0.9999867677688599,-0.5351516921814834,-1.9538812656077582,1.7018854338238114,-0.06059980119069756,-0.01425953901922432,0.022935312495637995
0.19963788986206055,0.5059352517127991,-0.30185285210609436,0.0554698221385479,0.004024570342153311,-0.0011803391389548779,0.9999865293502808,2.434845301829306,5.295126249195815,0.7028479492012704,0.15433567807916782,-0.06241783181874829,0.025761402366825486
0.2198491096496582,0.5059391260147095,-0.3019160330295563,0.055441949516534805,0.00395769439637661,-0.0011893908958882093,0.999987006187439,-1.8613453860047466,-8.045274579800306,1.090911897992687,-0.23819790194432844,0.01970134446086701,0.021293350000072746
0.23983478546142578,0.5059759020805359,-0.3016849756240845,0.055290717631578445,0.003913587424904108,-0.0012758856173604727,0.9999865293502808,2.6219595055018403,8.213957650688304,2.2815409526447894,0.22677128720928041,-0.04368848367241508,0.02996753927819703
0.2598991394042969,0.5060747265815735,-0.3018629252910614,0.05521349608898163,0.0039017857052385807,-0.0012898724526166916,0.9999868273735046,-0.21468868391327098,-7.8503789992193145,0.8932376016198417,-0.22252231720017002,-0.06478548377205681,0.01828594717387973
0.27985382080078125,0.5059595108032227,-0.301657110452652,0.05500705540180206,0.0037533710710704327,-0.0013009462272748351,0.9999865889549255,0.6225143118651781,7.273598133390319,1.5979064981808402,0.19268843028878047,0.051165282043052256,0.03168760260037093
0.29990148544311523,0.5061073303222656,-0.3017822504043579,0.05495806410908699,0.0037766171153634787,-0.0013483563670888543,0.9999868869781494,1.5072874953583142,-6.1778605567287865,1.6857652064843853,-0.1881683215337893,-0.12936071096733143,0.01820272453943673
