timestep,tcp_position_0,tcp_position_1,tcp_position_2,wrench_0,wrench_1,wrench_2,wrench_3,wrench_4,wrench_5,hole_position_0,hole_position_1,hole_position_2,actions_0,actions_1,actions_2
0,-0.46095746755599976,0.2697160243988037,0.07049867510795593,0.0,0.0,0.0,0.0,0.0,0.0,-0.4594877362251282,0.2734900414943695,0.0024999999441206455,0.0,0.0,0.0
1,-0.45995888113975525,0.26985472440719604,0.06793512403964996,-0.16047769784927368,-0.009138735011219978,-14.461307525634766,-0.0022381481248885393,0.006480465177446604,-0.00014250552339944988,-0.4594877362251282,0.2734900414943695,0.002500000409781933,9.440591812133789,1.2694365978240967,-28.570253372192383
2,-0.46040475368499756,0.2704762816429138,0.0658474713563919,22.77166748046875,-52.1197624206543,239.18399047851562,-6.178663730621338,-3.0732786655426025,0.03600703924894333,-0.4594877362251282,0.2734900414943695,0.002500000409781933,9.297768592834473,10.108808517456055,-36.887420654296875
3,-0.4587905704975128,0.2697250247001648,0.06577803194522858,-32.512916564941406,18.93107032775879,14.048760414123535,1.1249444484710693,2.010450601577759,-0.006387701723724604,-0.4594877362251282,0.2734900414943695,0.002500000409781933,26.191356658935547,-10.584503173828125,-7.369318008422852
4,-0.4580814838409424,0.2701509892940521,0.06551326811313629,-18.65555763244629,-15.853958129882812,139.076171875,-2.543076515197754,2.565779447555542,-0.006961798295378685,-0.4594877362251282,0.2734900414943695,0.002500000409781933,27.712106704711914,0.415677011013031,-20.84988784790039
5,-0.4551974833011627,0.26872140169143677,0.06557866930961609,0.14466528594493866,0.31600701808929443,-14.323803901672363,0.014353589154779911,-0.020265160128474236,-0.00012484622129704803,-0.4594877362251282,0.2734900414943695,0.002500000409781933,22.174362182617188,-13.864526748657227,-0.09554171562194824
6,-0.455929160118103,0.2689588665962219,0.06504707038402557,-4.6273884773254395,-16.473567962646484,101.68595886230469,0.7264544367790222,-0.2556135356426239,-0.08531435579061508,-0.4594877362251282,0.2734900414943695,0.002500000409781933,-1.185485601425171,-3.196141242980957,-20.818721771240234
7,-0.45798259973526,0.2696830630302429,0.06493008136749268,23.072622299194336,-25.942615509033203,93.4032974243164,-1.745410442352295,-5.790344715118408,0.06118002533912659,-0.4594877362251282,0.2734900414943695,0.002500000409781933,-24.980144500732422,0.5672570466995239,-6.151851654052734
8,-0.4595547914505005,0.2701839506626129,0.06490190327167511,24.881977081298828,-17.77515983581543,97.72364044189453,-2.3625710010528564,-6.663903713226318,0.04603390023112297,-0.4594877362251282,0.2734900414943695,0.002500000409781933,-18.775768280029297,-3.0715599060058594,-5.377549171447754
9,-0.4605296850204468,0.27080830931663513,0.06483234465122223,16.527978897094727,-10.742484092712402,84.59565734863281,-2.525452136993408,-4.180129528045654,0.02116633579134941,-0.4594877362251282,0.2734900414943695,0.002500000409781933,-12.662199974060059,-0.029864728450775146,-6.821689605712891
