timestep,tcp_position_0,tcp_position_1,tcp_position_2,wrench_0,wrench_1,wrench_2,wrench_3,wrench_4,wrench_5,hole_position_0,hole_position_1,hole_position_2,actions_0,actions_1,actions_2
0,-0.48176708817481995,0.3391393721103668,0.07186373323202133,0.06867773085832596,-0.01994716376066208,-0.0033298730850219727,0.06501109153032303,0.003809526562690735,-0.08370611071586609,-0.4757770895957947,0.344656765460968,0.002500618575140834,0.0,0.0,0.0
1,-0.4821432828903198,0.3395022749900818,0.06870079785585403,26.06183433532715,-35.74958419799805,241.4003143310547,-6.446700096130371,-4.058905601501465,0.017080985009670258,-0.4756890535354614,0.34498462080955505,0.0024713920429348946,0.31469103693962097,1.942740559577942,-50.48783493041992
2,-0.4833812713623047,0.3395892083644867,0.06774155795574188,9.242189407348633,-35.94969177246094,191.11167907714844,-5.300626754760742,-3.408639430999756,-0.06727716326713562,-0.4737691283226013,0.34642842411994934,0.0024729238357394934,0.1936831772327423,0.5233766436576843,-35.83220291137695
3,-0.483550101518631,0.3395901918411255,0.06762032955884933,16.96001625061035,-23.34680938720703,122.37975311279297,-2.5690112113952637,-3.4183974266052246,-0.010868988931179047,-0.47696834802627563,0.34254884719848633,0.0024345885030925274,-0.05436042696237564,-3.092869758605957,-12.914291381835938
4,-0.4835069179534912,0.3394228518009186,0.06783362478017807,4.132059574127197,3.809201240539551,26.282527923583984,0.11754374951124191,-0.6806443929672241,0.022533901035785675,-0.475091814994812,0.344465047121048,0.0024481338914483786,0.25742873549461365,-7.331092357635498,-5.820618629455566
5,-0.4835264980792999,0.3395906686782837,0.06772946566343307,12.361347198486328,3.096450090408325,45.00239944458008,-2.255347728729248,-1.0756583213806152,-0.04865257069468498,-0.4764775335788727,0.34661582112312317,0.0024131915997713804,0.047354429960250854,-3.130728244781494,-5.901181221008301
6,-0.4836438000202179,0.3397546708583832,0.06770772486925125,3.3748397827148438,-6.84203577041626,33.488067626953125,-0.8811352252960205,-0.701468825340271,-0.12116659432649612,-0.47495725750923157,0.3446413278579712,0.0024810642935335636,0.25032293796539307,-4.8683953285217285,-5.5187578201293945
7,-0.4837680459022522,0.33957892656326294,0.06780307739973068,15.378640174865723,17.20144271850586,51.08388900756836,-1.6098601818084717,-1.2091249227523804,0.04978140443563461,-0.479604572057724,0.34649181365966797,0.0024109522346407175,0.22247549891471863,-6.392000675201416,-9.23751449584961
8,-0.4837971329689026,0.33970046043395996,0.06778814643621445,12.091991424560547,-5.756344795227051,74.38957214355469,-2.4627556800842285,-2.285210609436035,-0.01790347695350647,-0.47482627630233765,0.3456512987613678,0.002489794511348009,0.030360979959368706,-1.2594354152679443,-10.016181945800781
9,-0.48370370268821716,0.33972102403640747,0.06761986762285233,13.27049732208252,9.46877384185791,60.747684478759766,-1.0580458641052246,-1.8609166145324707,-0.11375543475151062,-0.47724470496177673,0.34202611446380615,0.0024206871166825294,0.1759842336177826,-4.651173114776611,-9.935733795166016
