timestep,tcp_position_0,tcp_position_1,tcp_position_2,wrench_0,wrench_1,wrench_2,wrench_3,wrench_4,wrench_5,hole_position_0,hole_position_1,hole_position_2,actions_0,actions_1,actions_2
0,-0.5188592076301575,0.26135095953941345,0.07045726478099823,-0.00631733238697052,0.04689457267522812,-0.02023310959339142,0.06323110312223434,-0.02200092375278473,0.08718345314264297,-0.5173041224479675,0.2659305930137634,0.0025908940006047487,0.0,0.0,0.0
1,-0.518036961555481,0.26017236709594727,0.06769669055938721,34.72810745239258,10.16092300415039,151.7647247314453,-1.8062262535095215,-0.5089924931526184,-0.022603683173656464,-0.5175184607505798,0.2644650936126709,0.00252559338696301,7.932172775268555,-12.50337028503418,-31.698862075805664
2,-0.5185971856117249,0.2621314823627472,0.0683877021074295,0.10722418874502182,-0.4810316562652588,-14.31274127960205,-0.10351322591304779,0.03380899876356125,0.006202869117259979,-0.5171135663986206,0.26441019773483276,0.0025718293618410826,-3.586552143096924,17.087928771972656,8.39222526550293
3,-0.5186702013015747,0.262287974357605,0.06744780391454697,10.13794994354248,-5.190902233123779,102.04680633544922,-0.3811737596988678,-1.7417964935302734,0.03931600600481033,-0.5170965790748596,0.26347610354423523,0.0025248071178793907,1.5414562225341797,-5.0969648361206055,-15.18136978149414
4,-0.5195520520210266,0.2642037570476532,0.06756756454706192,10.710044860839844,-12.132994651794434,37.009002685546875,-2.882075071334839,-1.9948821067810059,0.0996362492442131,-0.5175855755805969,0.2674814462661743,0.002491315361112356,-7.328614234924316,15.87610912322998,-3.7618048191070557
5,-0.5204007029533386,0.2657088339328766,0.06756073981523514,19.204700469970703,-9.826970100402832,83.08904266357422,-3.501448392868042,-2.63094425201416,0.06731588393449783,-0.5171693563461304,0.2635522484779358,0.0024590203538537025,-8.65223503112793,11.554909706115723,-7.681977272033691
6,-0.5211937427520752,0.2685467004776001,0.06761278212070465,80.01496124267578,146.1220245361328,54.01827621459961,1.9864553213119507,-3.990690231323242,-0.2170412838459015,-0.5169651508331299,0.26505082845687866,0.002496434608474374,-8.994688034057617,16.33957290649414,-6.245002746582031
7,-0.5215026140213013,0.2698546051979065,0.06731290370225906,13.843001365661621,-15.777012825012207,68.61109161376953,-4.080410003662109,-2.294426202774048,-0.03125421702861786,-0.5148226022720337,0.2653858959674835,0.002515179570764303,-0.033589959144592285,13.258002281188965,-6.136427879333496
8,-0.5223208665847778,0.2713107168674469,0.06725825369358063,22.354324340820312,-19.947668075561523,94.44134521484375,-5.543918609619141,-4.093374252319336,0.11090422421693802,-0.5189006924629211,0.2644028067588806,0.0024837746750563383,-8.738189697265625,16.412229537963867,-5.899353981018066
9,-0.5233374238014221,0.2722240388393402,0.06722162663936615,28.747777938842773,-23.137807846069336,95.50553131103516,-4.714191436767578,-4.340694904327393,0.060298942029476166,-0.5169358253479004,0.2647923231124878,0.0025188156869262457,-8.713410377502441,13.884542465209961,-6.519935607910156
10,-0.5239420533180237,0.27263399958610535,0.0673413872718811,25.52296257019043,-20.153404235839844,91.25840759277344,-3.875919818878174,-4.644470691680908,0.0837155357003212,-0.516808032989502,0.2630768120288849,0.002576660830527544,-6.381528854370117,3.232206106185913,-6.711626052856445
11,-0.5241411328315735,0.2725224494934082,0.06729888916015625,11.388867378234863,4.016808032989502,10.509215354919434,0.047271229326725006,-0.28017279505729675,0.11452243477106094,-0.5168927311897278,0.2638832926750183,0.0025117690674960613,-2.6349267959594727,-2.9285802841186523,-2.9389426708221436
12,-0.5241972208023071,0.27316761016845703,0.06737503409385681,16.61229705810547,-23.227039337158203,93.11084747314453,-4.515460014343262,-3.0563347339630127,0.14401957392692566,-0.5174499750137329,0.26627930998802185,0.0025178114883601665,1.2397855520248413,7.669765472412109,-7.05694580078125
13,-0.5246727466583252,0.2736777365207672,0.06721420586109161,17.629291534423828,-15.40444564819336,62.00834655761719,-3.159945487976074,-3.107165575027466,0.10847298055887222,-0.5170484185218811,0.26491042971611023,0.002595362486317754,-5.06599235534668,6.914230823516846,-5.416587829589844
14,-0.5247782468795776,0.273888498544693,0.06736207753419876,24.14217185974121,-18.1788330078125,82.61343383789062,-3.886584997177124,-4.096291542053223,0.03793904930353165,-0.5167534351348877,0.26602068543434143,0.00258631887845695,-5.708233833312988,3.120022773742676,-6.203131675720215
15,-0.5252063870429993,0.27406036853790283,0.06722023338079453,7.468257427215576,8.23228931427002,-7.310619354248047,0.4519890248775482,-0.5154024362564087,-0.0023640915751457214,-0.5156041979789734,0.2646928131580353,0.0024532268289476633,-2.8078813552856445,-0.813561737537384,-2.8538942337036133
16,-0.5262264609336853,0.2746061384677887,0.0662505030632019,18.033153533935547,-52.75059127807617,231.53001403808594,-7.835179328918457,-3.226984739303589,-0.024999655783176422,-0.5168921947479248,0.26382461190223694,0.002517973305657506,6.299376487731934,9.490150451660156,-31.74127769470215
17,-0.5274588465690613,0.27672556042671204,0.06605470925569534,-0.17922523617744446,-0.28151851892471313,-13.093491554260254,-0.11635429412126541,-0.08696933090686798,-0.05253791809082031,-0.5182265043258667,0.2649295926094055,0.0025829097721725702,-8.751595497131348,17.13054656982422,-3.3587472438812256
18,-0.528984546661377,0.2775004804134369,0.06540501862764359,16.96922492980957,-28.145030975341797,176.23764038085938,-5.669130802154541,-2.4297027587890625,-0.01048518717288971,-0.5155863761901855,0.2660481333732605,0.0025436223950237036,2.0004348754882812,9.345146179199219,-20.601499557495117
19,-0.48872995376586914,0.27179819345474243,0.07052086293697357,-0.01039741188287735,0.007087230682373047,-0.07172931730747223,-0.0037403404712677,0.049640245735645294,0.08513013273477554,-0.48392924666404724,0.2657889127731323,0.0024765317793935537,0.0,0.0,0.0
