timestep,tcp_position_0,tcp_position_1,tcp_position_2,wrench_0,wrench_1,wrench_2,wrench_3,wrench_4,wrench_5,hole_position_0,hole_position_1,hole_position_2,actions_0,actions_1,actions_2
0,-0.46494099497795105,0.3267267048358917,0.0714721754193306,0.00957324355840683,0.0489664301276207,0.08923269063234329,-0.0708208903670311,-0.09938543289899826,0.04603292793035507,-0.4642714262008667,0.32735365629196167,0.0025397760327905416,0.0,0.0,0.0
1,-0.46385180950164795,0.3272494077682495,0.06674560159444809,-0.3846637010574341,-0.3774314820766449,-15.113285064697266,-0.006420888006687164,-0.007618792355060577,-0.06710675358772278,-0.46452927589416504,0.32559919357299805,0.0024360641837120056,9.790831565856934,3.22735595703125,-51.8868293762207
2,-0.4628702402114868,0.32745346426963806,0.062067911028862,13.16589641571045,-13.784565925598145,-1.6726114749908447,-0.9976165294647217,-0.7269038558006287,-0.04645052179694176,-0.4591607451438904,0.3275333344936371,0.002481423784047365,2.9148974418640137,3.8649024963378906,-45.59282302856445
3,-0.46187928318977356,0.3273197412490845,0.05641509220004082,-10.772214889526367,-0.28590601682662964,-9.1533203125,-0.8772634267807007,3.9794692993164062,-0.1570635288953781,-0.4611513912677765,0.3255491554737091,0.002550767967477441,15.926676750183105,5.0402679443359375,-55.434242248535156
4,-0.4616672396659851,0.3275116980075836,0.05072466656565666,-16.858510971069336,-1.1983648538589478,-8.888171195983887,-0.4219084084033966,4.37328577041626,-0.0797552615404129,-0.46196427941322327,0.3279750943183899,0.0024493166711181402,15.875631332397461,4.863598346710205,-56.00897216796875
5,-0.46158868074417114,0.3274639844894409,0.04503265395760536,-29.857168197631836,-9.58309555053711,-6.674076080322266,-0.8869357705116272,2.827176332473755,-0.08502019941806793,-0.46485403180122375,0.32599127292633057,0.002532757120206952,16.783016204833984,5.0070719718933105,-56.540931701660156
6,-0.46816495060920715,0.2516361176967621,0.07232947647571564,0.06217213720083237,0.06056375056505203,0.026756949722766876,0.04000020772218704,-0.01148834079504013,-0.020055487751960754,-0.4757912755012512,0.2560137212276459,0.002567572984844446,0.0,0.0,0.0
7,-0.4668407440185547,0.2518778145313263,0.06744230538606644,-0.13295960426330566,-0.01238744705915451,-14.493216514587402,0.05121017247438431,-0.07539479434490204,0.04858403652906418,-0.4718874394893646,0.255845308303833,0.0025218999944627285,9.885313987731934,3.318892002105713,-51.89494323730469
8,-0.4675084054470062,0.2524040937423706,0.06408388912677765,17.315404891967773,-60.148582458496094,247.72171020507812,-3.6300604343414307,-3.2699828147888184,-0.03247594088315964,-0.4736067056655884,0.25755754113197327,0.0025638609658926725,2.936302423477173,3.826179027557373,-45.66009521484375
9,-0.4665032923221588,0.25121021270751953,0.0639185756444931,3.890793800354004,2.496330499649048,15.230854988098145,0.9736939668655396,1.6355080604553223,-0.027857646346092224,-0.4719015061855316,0.25910255312919617,0.0024497853592038155,14.182135581970215,-15.5215482711792,-2.450608730316162
10,-0.4662272334098816,0.2502675950527191,0.06401243805885315,-1.9363197088241577,8.647109031677246,-7.9550700187683105,0.4661058485507965,0.17661112546920776,0.05612780898809433,-0.47484487295150757,0.2585643529891968,0.002427053637802601,2.094512939453125,-13.032364845275879,-4.231689453125
11,-0.4663510024547577,0.25082075595855713,0.06364510208368301,17.883764266967773,-7.040466785430908,159.1402587890625,-6.873210906982422,-1.5849294662475586,-0.007131218910217285,-0.4738961160182953,0.25579285621643066,0.002479956019669771,10.702865600585938,6.6026716232299805,-20.86420249938965
12,-0.4641519784927368,0.24992890655994415,0.06388960033655167,-0.5820230841636658,-2.9792320728302,-12.544062614440918,0.1985509693622589,-0.02493233233690262,-0.0347345769405365,-0.4753030240535736,0.25927481055259705,0.0024755140766501427,18.819530487060547,-6.126461982727051,1.0481443405151367
13,-0.464855432510376,0.25025349855422974,0.06304123252630234,34.975162506103516,-7.167479515075684,230.7352294921875,-6.770636081695557,-5.614554405212402,0.016758844256401062,-0.47093358635902405,0.2527206838130951,0.0025135294999927282,-3.6556200981140137,-5.405486106872559,-28.36033821105957
14,-0.4662286937236786,0.2507822811603546,0.06307701021432877,21.40764808654785,-23.773826599121094,67.88491821289062,-2.931133508682251,-4.013487815856934,0.07594264298677444,-0.47308263182640076,0.2571311593055725,0.0025069788098335266,-15.454255104064941,8.738003730773926,-6.470719337463379
15,-0.4665586054325104,0.250521183013916,0.06300553679466248,11.704587936401367,19.117555618286133,0.5486175417900085,1.1759777069091797,-0.737884521484375,-0.08373721688985825,-0.47219163179397583,0.25539153814315796,0.0025425206404179335,-7.4432573318481445,-9.690732955932617,-4.6829423904418945
16,-0.467434823513031,0.251428484916687,0.06280256807804108,22.96392059326172,-45.47856903076172,150.2515411376953,-7.089065074920654,-4.375648498535156,-0.04889253154397011,-0.47384849190711975,0.25428473949432373,0.0025762838777154684,-3.297442674636841,19.140119552612305,-12.523574829101562
17,-0.4678259491920471,0.24990306794643402,0.06290947645902634,-0.6615189909934998,0.5662256479263306,-15.005791664123535,0.1488700807094574,0.12166576832532883,-0.0405753068625927,-0.4735708236694336,0.25332558155059814,0.0024135673884302378,-2.9622206687927246,-16.982776641845703,-0.2745681405067444
18,-0.4680996835231781,0.25028300285339355,0.06291130185127258,19.652551651000977,-23.8448543548584,128.8580780029297,-2.700587034225464,-5.079307556152344,0.02701392024755478,-0.4733496904373169,0.2538425326347351,0.0024641351774334908,-3.5157909393310547,-0.38804396986961365,-10.850750923156738
19,-0.468455970287323,0.24944747984409332,0.06280386447906494,13.244122505187988,-0.7875968217849731,49.280704498291016,-0.08376247435808182,-3.550734281539917,-0.07660862803459167,-0.473220556974411,0.25456854701042175,0.0025651503819972277,-6.865585803985596,-14.203606605529785,-4.564553260803223
20,-0.4687700569629669,0.24949608743190765,0.06277148425579071,5.945799350738525,8.724835395812988,-7.984139919281006,0.5511631965637207,-0.4621022045612335,0.03739725798368454,-0.47129297256469727,0.25058314204216003,0.0025745811872184277,-3.4718751907348633,-1.0765546560287476,-1.3969779014587402
21,-0.469405859708786,0.25041675567626953,0.06262912601232529,19.482620239257812,-33.443336486816406,126.36407470703125,-7.728468894958496,-2.7174811363220215,-0.15148049592971802,-0.47432181239128113,0.254945307970047,0.002568670781329274,1.8067412376403809,17.89959144592285,-13.168642044067383
22,-0.46913695335388184,0.24866142868995667,0.06275546550750732,-0.20117951929569244,0.6057480573654175,-14.207873344421387,0.11877389997243881,-0.013025641441345215,-0.04742562398314476,-0.4751005172729492,0.2560010850429535,0.0024193061981350183,2.3064234256744385,-16.78690528869629,-0.49585431814193726
23,-0.4695935845375061,0.24890322983264923,0.06257314234972,18.695497512817383,-10.662566184997559,106.11687469482422,-1.7113701105117798,-3.944897413253784,0.015353299677371979,-0.47140318155288696,0.25896012783050537,0.002536647254601121,-6.285304546356201,-3.60575532913208,-11.318309783935547
24,-0.47136127948760986,0.24953804910182953,0.06255359202623367,18.186359405517578,-2.5162947177886963,26.247241973876953,-1.1781312227249146,-2.458041191101074,-0.1420200765132904,-0.4740596115589142,0.25741103291511536,0.0025585589464753866,-18.774425506591797,3.272282361984253,-3.2831368446350098
25,-0.4725983738899231,0.25029560923576355,0.06248227506875992,16.381628036499023,-35.389076232910156,89.66837310791016,-4.995020389556885,-4.409492492675781,-0.2100130021572113,-0.4740414023399353,0.2525905668735504,0.0024732514284551144,-11.009678840637207,15.147507667541504,-8.555221557617188
26,-0.47313323616981506,0.24973678588867188,0.06235869601368904,13.508706092834473,-5.064389228820801,57.6683464050293,-0.49741247296333313,-3.3260488510131836,0.08510870486497879,-0.46885228157043457,0.25486519932746887,0.002431099535897374,-6.837713241577148,-14.503998756408691,-4.114537239074707
27,-0.4738072156906128,0.2492065578699112,0.06234491989016533,4.893596649169922,8.814754486083984,-0.07703042775392532,0.6920101046562195,-0.9879738688468933,0.07311319559812546,-0.4777493476867676,0.25686514377593994,0.0025459721218794584,-6.631418704986572,-7.714396953582764,-2.6377484798431396
28,-0.47503378987312317,0.25037506222724915,0.06208502873778343,10.443325996398926,-23.974735260009766,51.90593338012695,-3.860060691833496,-1.6675111055374146,-0.12716293334960938,-0.47045305371284485,0.2522507905960083,0.0025303619913756847,-7.983909606933594,19.31273651123047,-10.80807113647461
29,-0.4754966199398041,0.2506498694419861,0.062151744961738586,14.330021858215332,-12.44422435760498,109.05277252197266,-2.0199472904205322,-4.813117980957031,-0.13160204887390137,-0.4745112955570221,0.2529594302177429,0.002400750294327736,-3.4339942932128906,-0.5670009851455688,-9.359928131103516
30,-0.47680428624153137,0.25081899762153625,0.06198989972472191,27.03915786743164,3.075742721557617,50.11150360107422,-1.0264813899993896,-4.106873035430908,0.019570142030715942,-0.47543999552726746,0.25959932804107666,0.0024338315706700087,-17.80820083618164,-1.7412006855010986,-4.582940578460693
31,-0.478665828704834,0.25295010209083557,0.06168080121278763,7.411436080932617,-7.811127662658691,28.650665283203125,-0.8624435663223267,-2.106778144836426,0.08106710761785507,-0.4724360704421997,0.25661569833755493,0.002522610127925873,-16.845962524414062,14.818914413452148,-5.128853797912598
32,-0.4796037971973419,0.2547810971736908,0.060999795794487,-0.4075104892253876,0.2536655068397522,-14.341561317443848,-0.08390425145626068,-0.015645720064640045,-0.08043564856052399,-0.46992114186286926,0.25626128911972046,0.0025410661473870277,-3.9635138511657715,11.50928020477295,-9.34720516204834
